Time,Photovoltaic panel Power Output (kW),Wind Turbine Power Output (kW),Generator Power Output (kW),Generator Fuel (m??),Total Electrical Load Served (kW),Renewable Penetration (%),Excess Electrical Production (kW),Total Renewable Power Output (kW),Inverter Power Output (kW),Rectifier Power Output (kW),Battery Charge Power (kW),Battery Discharge Power (kW),Battery State of Charge (%)
09-11-07 1:00,0,9.199777,0,0,22.41952,41.03468,0,9.199777,13.21974,0,0,14.6886,77.76514
09-11-07 2:00,0,1.017532,0,0,18.84358,5.399885,0,1.017532,17.82605,0,0,19.80672,76.03378
09-11-07 3:00,0,0,0,0,16.301,0,0,0,16.301,0,0,18.11222,74.45054
09-11-07 4:00,0,0,0,0,20.89056,0,3.55E-15,0,20.89056,0,0,23.21173,72.42154
09-11-07 5:00,0,0,0,0,10.52026,0,0,0,10.52026,0,0,11.68917,71.39976
09-11-07 6:00,5.191642,0,0,0,3.205081,161.9816,0,5.191642,3.205081,0,1.630441,0,71.49097
09-11-07 7:00,14.76259,0,0,0,3.806696,387.8059,0,14.76259,3.806696,0,10.53293,0,72.08023
09-11-07 8:00,31.76085,0.04692661,0,0,2.538804,1252.865,0,31.80777,2.491878,0,28.99209,0,73.70216
09-11-07 9:00,26.30174,2.911779,0,0,5.965643,489.696,0,29.21352,3.053865,0,22.90856,0,74.98376
09-11-07 10:00,36.17421,2.150364,0,0,4.550128,842.2745,0,38.32457,2.399764,0,33.5078,0,76.85833
09-11-07 11:00,41.20243,9.752954,0,0,6.812704,747.9467,0,50.95539,0,2.646225,43.84866,0,79.3114
09-11-07 12:00,29.48477,32.03327,0,0,6.176202,996.0497,0,61.51804,0,23.27136,52.75613,0,82.2628
09-11-07 13:00,21.05081,23.4192,0,0,4.046768,1098.902,0,44.47001,0,17.43519,38.486,0,84.41586
09-11-07 14:00,8.315822,9.076871,0,0,4.401145,395.1857,-8.88E-16,17.39269,0,4.208154,12.52398,0,85.11651
09-11-07 15:00,7.111187,9.213137,0,0,6.661218,245.0651,-4.44E-16,16.32432,0,2.296726,9.407913,0,85.64282
09-11-07 16:00,7.023698,18.56867,0,0,5.305085,482.4119,0,25.59236,0,11.93722,18.96092,0,86.70358
09-11-07 17:00,0,11.87627,0,0,6.94617,170.9758,0,11.87627,0,4.437093,4.437093,0,86.95181
09-11-07 18:00,0,5.823392,0,0,5.728826,101.6507,0,5.823392,0,0.08510987,0.08510987,0,86.95657
09-11-07 19:00,0,1.933454,0,0,6.836046,28.28323,0,1.933454,4.902592,0,0,5.447324,86.4804
09-11-07 20:00,0,7.034097,0,0,4.503894,156.1781,0,7.034097,0,2.277182,2.277182,0,86.6078
09-11-07 21:00,0,6.593695,0,0,4.169205,158.1523,0,6.593695,0,2.182041,2.182041,0,86.72987
09-11-07 22:00,0,1.791796,0,0,19.52349,9.17764,0,1.791796,17.7317,0,0,19.70189,85.00768
09-11-07 23:00,0,0.5204609,0,0,23.35764,2.228226,0,0.5204609,22.83718,0,0,25.37464,82.78961
10-11-07 0:00,0,0,0,0,20.90363,0,0,0,20.90363,0,0,23.22626,80.75934
10-11-07 1:00,0,0,0,0,15.71399,0,0,0,15.71399,0,0,17.45999,79.23312
10-11-07 2:00,0,0,0,0,13.07937,0,1.78E-15,0,13.07937,0,0,14.53264,77.96278
10-11-07 3:00,0,0.4930528,0,0,24.98806,1.973154,3.55E-15,0.4930528,24.495,0,0,27.21667,75.58369
10-11-07 4:00,0,0,0,0,10.48099,0,0,0,10.48099,0,0,11.64555,74.56573
10-11-07 5:00,0,0,0,0,10.48857,0,0,0,10.48857,0,0,11.65396,73.54702
10-11-07 6:00,11.44852,0,0,0,3.208423,356.8271,0,11.44852,3.208423,0,7.883609,0,73.98806
10-11-07 7:00,26.65156,0,0,0,3.919416,679.9881,0,26.65156,3.919416,0,22.29665,0,75.23543
10-11-07 8:00,48.51477,0,0,0,4.267758,1136.774,0,48.51477,4.267758,0,43.77282,0,77.68427
10-11-07 9:00,60.18534,0,0,0,6.06572,992.221,0,60.18534,6.06572,0,53.44566,0,80.67423
10-11-07 10:00,74.65658,0,0,0,4.907401,1521.306,0,74.65658,4.907401,0,69.20391,0,84.54578
10-11-07 11:00,88.62509,0,0,0,5.51578,1606.755,0,88.62509,5.51578,0,82.49644,0,89.16098
10-11-07 12:00,88.22955,0.4259899,0,0,6.20264,1429.32,0,88.65554,5.776649,0,81.81105,0,93.73782
10-11-07 13:00,75.4734,0,0,0,5.225842,1444.234,0,75.4734,5.225842,0,69.66691,0,97.63528
10-11-07 14:00,65.22373,0,0,0,3.81079,1711.554,18.72018,65.22373,3.81079,0,42.26934,0,100
10-11-07 15:00,47.98178,0,0,0,5.710761,840.1993,41.63649,47.98178,5.710761,0,0,0,100
10-11-07 16:00,22.44328,0,0,0,7.241218,309.9379,14.39748,22.44328,7.241218,0,0,0,100
10-11-07 17:00,0,0.5614485,0,0,6.71084,8.366293,8.88E-16,0.5614485,6.149392,0,0,6.832657,99.40274
10-11-07 18:00,0,1.033041,0,0,10.61657,9.730458,1.78E-15,1.033041,9.583527,0,0,10.64836,98.47194
10-11-07 19:00,0,0,0,0,6.955203,0,8.88E-16,0,6.955203,0,0,7.728004,97.79641
10-11-07 20:00,0,1.332505,0,0,9.231455,14.4344,1.78E-15,1.332505,7.898949,0,0,8.77661,97.02922
10-11-07 21:00,0,1.249924,0,0,5.78655,21.60051,0,1.249924,4.536625,0,0,5.040695,96.5886
10-11-07 22:00,0,0,0,0,28.31149,0,3.55E-15,0,28.31149,0,0,31.45721,93.83884
10-11-07 23:00,0,0,0,0,21.83005,0,0,0,21.83005,0,0,24.25561,91.7186
11-11-07 0:00,0,0.3802143,0,0,25.43133,1.495062,3.55E-15,0.3802143,25.05112,0,0,27.83458,89.2855
11-11-07 1:00,0,0,0,0,21.61749,0,3.55E-15,0,21.61749,0,0,24.01944,87.1859
11-11-07 2:00,0,0.4554411,0,0,20.00204,2.276973,0,0.4554411,19.5466,0,0,21.71844,85.28743
11-11-07 3:00,0,0.804985,0,0,17.59875,4.574104,3.55E-15,0.804985,16.79376,0,0,18.65974,83.65633
11-11-07 4:00,0,0,0,0,24.77973,0,3.55E-15,0,24.77973,0,0,27.53303,81.2496
11-11-07 5:00,0,1.322305,0,0,10.11153,13.0772,1.78E-15,1.322305,8.789222,0,0,9.765802,80.39594
11-11-07 6:00,8.078096,0.9139794,0,0,3.023028,297.4526,0,8.992076,2.109049,0,5.734709,0,80.71677
11-11-07 7:00,34.14917,0,0,0,1.968765,1734.548,0,34.14917,1.968765,0,31.96165,0,82.50483
11-11-07 8:00,58.439,0,0,0,5.296137,1103.427,0,58.439,5.296137,0,52.5544,0,85.44494
11-11-07 9:00,63.8993,0,0,0,5.978908,1068.745,0,63.8993,5.978908,0,57.25607,0,88.64808
11-11-07 10:00,71.56605,0,0,0,5.883217,1216.444,0,71.56605,5.883217,0,65.02914,0,92.28608
11-11-07 11:00,83.44698,0,0,0,4.459806,1871.09,0,83.44698,4.459806,0,78.49164,0,96.67722
11-11-07 12:00,67.81995,0,0,0,5.375626,1261.62,2.452485,67.81995,5.375626,0,59.39455,0,100
11-11-07 13:00,57.39892,0,0,0,2.952206,1944.272,54.11869,57.39892,2.952206,0,0,0,100
11-11-07 14:00,56.62193,0,0,0,4.1195,1374.486,52.04471,56.62193,4.1195,0,0,0,100
11-11-07 15:00,46.17426,1.598215,0,0,5.137299,929.9141,42.24194,47.77247,3.539084,0,0,0,100
11-11-07 16:00,19.39607,0,0,0,6.1597,314.8866,12.55196,19.39607,6.1597,0,0,0,100
11-11-07 17:00,0,0,0,0,6.263603,0,0,0,6.263603,0,0,6.959559,99.39165
11-11-07 18:00,0,0.7231281,0,0,5.439853,13.29316,0,0.7231281,4.716725,0,0,5.240806,98.93353
11-11-07 19:00,0,2.055904,0,0,4.999225,41.12446,4.44E-16,2.055904,2.943321,0,0,3.270356,98.64766
11-11-07 20:00,0,0.1245472,0,0,6.670558,1.867119,8.88E-16,0.1245472,6.546011,0,0,7.273346,98.01188
11-11-07 21:00,0,0.3371768,0,0,6.929332,4.865936,0,0.3371768,6.592155,0,0,7.324617,97.37161
11-11-07 22:00,0,0,0,0,25.86964,0,3.55E-15,0,25.86964,0,0,28.74404,94.85902
11-11-07 23:00,0,0,0,0,21.85606,0,0,0,21.85606,0,0,24.28452,92.73624
12-11-07 0:00,0,0,0,0,20.22551,0,0,0,20.22551,0,0,22.47279,90.77184
12-11-07 1:00,0,0,0,0,21.01616,0,0,0,21.01616,0,0,23.35129,88.73064
12-11-07 2:00,0,0,0,0,18.05169,0,0,0,18.05169,0,0,20.05743,86.97736
12-11-07 3:00,0,0,0,0,13.94141,0,0,0,13.94141,0,0,15.49045,85.62331
12-11-07 4:00,0,0.3258498,0,0,12.18406,2.674395,1.78E-15,0.3258498,11.85821,0,0,13.17579,84.47157
12-11-07 5:00,0,0.3440634,0,0,10.85952,3.168312,0,0.3440634,10.51546,0,0,11.68384,83.45026
12-11-07 6:00,9.766862,0.8154393,0,0,2.387104,443.3113,0,10.5823,1.571665,0,8.020568,0,83.89896
12-11-07 7:00,11.79165,2.719919,0,0,1.867923,776.8821,0,14.51156,0,0.7667959,12.55844,0,84.60153
12-11-07 8:00,21.09377,1.52286,0,0,3.996568,565.9014,0,22.61663,2.473708,0,18.34521,0,85.62784
12-11-07 9:00,13.81908,9.217273,0,0,6.320122,364.4922,0,23.03635,0,2.607436,16.42652,0,86.54681
12-11-07 10:00,15.81775,1.176524,0,0,6.819766,249.1914,0,16.99427,5.643241,0,9.547478,0,87.08093
12-11-07 11:00,35.26077,6.281965,0,0,4.012241,1035.4,0,41.54273,0,2.042752,37.30352,0,89.16785
12-11-07 12:00,61.45621,8.174486,0,0,7.539463,923.5498,0,69.6307,0,0.5715209,62.02773,0,92.63793
12-11-07 13:00,60.60338,15.96829,0,0,4.553349,1681.656,-1.78E-15,76.57166,0,10.27344,70.87682,0,96.60307
12-11-07 14:00,38.28545,12.34915,0,0,4.201158,1205.254,0,50.6346,0,7.333194,45.61864,0,99.15517
12-11-07 15:00,27.9889,15.89046,0,0,4.701834,933.2393,24.07617,43.87936,0,0,15.10136,0,100
12-11-07 16:00,23.53911,21.62892,0,0,6.612659,683.0541,38.55537,45.16803,0,0,0,0,100
12-11-07 17:00,0,31.19463,0,0,4.390893,710.4393,26.80373,31.19463,0,0,0,0,100
12-11-07 18:00,0,38.78106,0,0,5.108247,759.1854,33.67282,38.78106,0,0,0,0,100
12-11-07 19:00,0,25.24668,0,0,5.693665,443.417,19.55301,25.24668,0,0,0,0,100
12-11-07 20:00,0,1.928256,0,0,5.551164,34.73607,8.88E-16,1.928256,3.622907,0,0,4.025453,99.64812
12-11-07 21:00,0,10.94887,0,0,6.542502,167.3498,0,10.94887,0,3.965727,3.965727,0,99.86998
12-11-07 22:00,0,1.009215,0,0,23.60045,4.276252,3.55E-15,1.009215,22.59123,0,0,25.10137,97.6758
12-11-07 23:00,0,0,0,0,20.03398,0,0,0,20.03398,0,0,22.25997,95.73
13-11-07 0:00,0,0,0,0,17.6524,0,0,0,17.6524,0,0,19.61378,94.01551
13-11-07 1:00,0,0,0,0,23.17321,0,3.55E-15,0,23.17321,0,0,25.74802,91.7648
13-11-07 2:00,0,1.436774,0,0,20.70757,6.938399,0,1.436774,19.2708,0,0,21.412,89.89313
13-11-07 3:00,0,7.260598,0,0,17.37241,41.79384,0,7.260598,10.11181,0,0,11.23535,88.91101
13-11-07 4:00,0,11.35514,0,0,17.10039,66.40282,0,11.35514,5.745247,0,0,6.383608,88.353
13-11-07 5:00,0,9.065754,0,0,10.37026,87.42071,2.22E-16,9.065754,1.304505,0,0,1.44945,88.2263
13-11-07 6:00,12.75252,3.555116,0,0,2.899241,562.4794,0,16.30764,0,0.5902872,13.34281,0,88.97276
13-11-07 7:00,34.87573,10.21191,0,0,3.580671,1259.196,0,45.08764,0,5.968115,40.84385,0,91.25773
13-11-07 8:00,54.60066,12.8944,0,0,5.554351,1215.175,0,67.49506,0,6.606048,61.20671,0,94.68188
13-11-07 9:00,64.0549,34.8107,0,0,3.559976,2777.142,0,98.8656,0,28.12565,92.18055,0,99.83884
13-11-07 10:00,77.6056,13.44169,0,0,4.173979,2181.307,83.99266,91.04729,0,0,2.880659,0,100
13-11-07 11:00,86.60635,9.969137,0,0,6.013906,1605.869,90.56158,96.57548,0,0,0,0,100
13-11-07 12:00,79.7914,9.151475,0,0,3.256463,2731.273,85.68642,88.94289,0,0,0,0,100
13-11-07 13:00,81.89865,3.320867,0,0,4.991259,1707.375,80.04266,85.21952,1.670392,0,0,0,100
13-11-07 14:00,67.88873,3.675621,0,0,5.599648,1278.015,65.75092,71.56435,1.924027,0,0,0,100
13-11-07 15:00,49.59197,0.5184218,0,0,4.092007,1224.592,45.62132,50.11039,3.573585,0,0,0,100
13-11-07 16:00,26.44985,0,0,0,7.133049,370.8071,18.52424,26.44985,7.133049,0,0,0,100
13-11-07 17:00,0,0.1900547,0,0,5.384598,3.529599,8.88E-16,0.1900547,5.194543,0,0,5.771715,99.49548
13-11-07 18:00,0,0.7334075,0,0,7.596752,9.654224,8.88E-16,0.7334075,6.863345,0,0,7.625939,98.82887
13-11-07 19:00,0,1.856794,0,0,8.117463,22.87407,0,1.856794,6.260669,0,0,6.956299,98.22081
13-11-07 20:00,0,0.1101896,0,0,7.447653,1.47952,1.78E-15,0.1101896,7.337464,0,0,8.152738,97.50816
13-11-07 21:00,0,0,0,0,4.81314,0,0,0,4.81314,0,0,5.347933,97.04067
13-11-07 22:00,0,0,0,0,29.93181,0,7.11E-15,0,29.93181,0,0,33.25757,94.13354
13-11-07 23:00,0,0,0,0,21.12115,0,0,0,21.12115,0,0,23.46795,92.08215
14-11-07 0:00,0,1.234621,0,0,13.10153,9.423483,1.78E-15,1.234621,11.86691,0,0,13.18546,90.92957
14-11-07 1:00,0,1.303648,0,0,20.85454,6.251148,3.55E-15,1.303648,19.55089,0,0,21.72321,89.03069
14-11-07 2:00,0,7.519978,0,0,18.16695,41.39373,1.78E-15,7.519978,10.64697,0,0,11.82997,87.9966
14-11-07 3:00,0,2.226148,0,0,18.2391,12.20537,3.55E-15,2.226148,16.01295,0,0,17.79216,86.44134
14-11-07 4:00,0,0.2779195,0,0,17.89964,1.552655,0,0.2779195,17.62172,0,0,19.57969,84.72982
14-11-07 5:00,0,0,0,0,6.721039,0,8.88E-16,0,6.721039,0,0,7.467821,84.07704
14-11-07 6:00,7.467676,0,0,0,3.07116,243.1549,0,7.467676,3.07116,0,4.055276,0,84.30391
14-11-07 7:00,33.83326,0,0,0,2.249929,1503.748,0,33.83326,2.249929,0,31.33334,0,86.05682
14-11-07 8:00,56.45809,0,0,0,5.350265,1055.239,0,56.45809,5.350265,0,50.51335,0,88.88275
14-11-07 9:00,71.65495,0,0,0,5.363966,1335.858,0,71.65495,5.363966,0,65.69499,0,92.558
14-11-07 10:00,69.80151,0,0,0,4.211007,1657.596,0,69.80151,4.211007,0,65.12261,0,96.20123
14-11-07 11:00,88.31524,0,0,0,5.412187,1631.785,14.3987,88.31524,5.412187,0,67.903,0,100
14-11-07 12:00,87.94706,0,0,0,5.24917,1675.447,82.11465,87.94706,5.24917,0,0,0,100
14-11-07 13:00,81.77043,0.3331533,0,0,5.251724,1563.364,76.30535,82.10358,4.918571,0,0,0,100
14-11-07 14:00,69.21833,0,0,0,3.79303,1824.882,65.00385,69.21833,3.79303,0,0,0,100
14-11-07 15:00,47.24391,0,0,0,5.157187,916.0789,41.5137,47.24391,5.157187,0,0,0,100
14-11-07 16:00,25.48172,0.6422644,0,0,5.978341,436.9771,19.55274,26.12398,5.336077,0,0,0,100
14-11-07 17:00,0,11.17434,0,0,4.987633,224.0409,6.186706,11.17434,0,0,0,0,100
14-11-07 18:00,0,14.14944,0,0,4.093633,345.645,10.05581,14.14944,0,0,0,0,100
14-11-07 19:00,0,12.38348,0,0,6.025273,205.5257,6.358212,12.38348,0,0,0,0,100
14-11-07 20:00,0,4.744624,0,0,5.717422,82.98537,0,4.744624,0.972798,0,0,1.080887,99.90552
14-11-07 21:00,0,3.210133,0,0,2.921566,109.8771,0,3.210133,0,0.2597105,0.2597105,0,99.92004
14-11-07 22:00,0,2.258725,0,0,26.00716,8.685012,0,2.258725,23.74843,0,0,26.38715,97.61347
14-11-07 23:00,0,7.8677,0,0,18.28628,43.02516,0,7.8677,10.41858,0,0,11.5762,96.60157
15-11-07 0:00,0,1.330492,0,0,21.26578,6.256493,0,1.330492,19.93528,0,0,22.15032,94.66535
15-11-07 1:00,0,0.3110308,0,0,13.40927,2.31952,1.78E-15,0.3110308,13.09824,0,0,14.5536,93.39318
15-11-07 2:00,0,0.1694473,0,0,34.00328,0.4983264,0,0.1694473,33.83383,0,0,37.59314,90.10706
15-11-07 3:00,0,0,0,0,26.12243,0,0,0,26.12243,0,0,29.02493,87.56992
15-11-07 4:00,0,0,0,0,21.24948,0,3.55E-15,0,21.24948,0,0,23.61053,85.50606
15-11-07 5:00,0,0,0,0,13.36014,0,0,0,13.36014,0,0,14.8446,84.20845
15-11-07 6:00,9.202481,0,0,0,2.280047,403.6093,0,9.202481,2.280047,0,6.669096,0,84.58154
15-11-07 7:00,36.33569,0,0,0,5.122211,709.3752,0,36.33569,5.122211,0,30.64435,0,86.29591
15-11-07 8:00,57.52881,0,0,0,5.782738,994.8369,0,57.52881,5.782738,0,51.10354,0,89.15486
15-11-07 9:00,64.25534,1.47952,0,0,4.926015,1334.443,0,65.73486,3.446495,0,60.4259,0,92.53533
15-11-07 10:00,72.94179,4.486617,0,0,5.440474,1423.192,0,77.42841,0.953856,0,71.88194,0,96.55671
15-11-07 11:00,74.86507,0,0,0,4.578665,1635.085,8.228871,74.86507,4.578665,0,61.5488,0,100
15-11-07 12:00,75.11578,2.145014,0,0,5.152879,1499.371,71.77371,77.2608,3.007866,0,0,0,100
15-11-07 13:00,63.25795,16.32197,0,0,3.665448,2171.083,75.91448,79.57993,0,0,0,0,100
15-11-07 14:00,57.97049,13.85616,0,0,4.2675,1683.108,67.55915,71.82665,0,0,0,0,100
15-11-07 15:00,42.46561,14.22828,0,0,4.196939,1350.839,52.49696,56.69389,0,0,0,0,100
15-11-07 16:00,25.70128,14.23157,0,0,6.195465,644.5497,33.73739,39.93285,0,0,0,0,100
15-11-07 17:00,0,13.58934,0,0,7.932311,171.3163,5.657029,13.58934,0,0,0,0,100
15-11-07 18:00,0,15.49024,0,0,7.586859,204.1719,7.903377,15.49024,0,0,0,0,100
15-11-07 19:00,0,6.142423,0,0,6.78882,90.4785,0,6.142423,0.6463975,0,0,0.7182195,99.93722
15-11-07 20:00,0,6.370447,0,0,5.769258,110.4206,0,6.370447,0,0.5410705,0.5410705,0,99.96749
15-11-07 21:00,0,0.6958417,0,0,6.559911,10.60749,0,0.6958417,5.864069,0,0,6.515632,99.39794
15-11-07 22:00,0,6.178381,0,0,25.26414,24.45514,0,6.178381,19.08576,0,0,21.2064,97.54423
15-11-07 23:00,0,2.082801,0,0,15.81446,13.17022,0,2.082801,13.73166,0,0,15.25741,96.21054
16-11-07 0:00,0,1.24261,0,0,4.00274,31.04398,0,1.24261,2.760131,0,0,3.066812,95.94246
16-11-07 1:00,0,0,0,0,19.32067,0,0,0,19.32067,0,0,21.46741,94.06594
16-11-07 2:00,0,0,0,0,24.11498,0,0,0,24.11498,0,0,26.79442,91.72376
16-11-07 3:00,0,0,0,0,21.71263,0,0,0,21.71263,0,0,24.12514,89.61492
16-11-07 4:00,0,0.1899436,0,0,21.77296,0.8723832,0,0.1899436,21.58301,0,0,23.98112,87.51867
16-11-07 5:00,0,4.068959,0,0,13.37197,30.42902,0,4.068959,9.303008,0,0,10.33668,86.61511
16-11-07 6:00,17.61681,0,0,0,1.371699,1284.306,0,17.61681,1.371699,0,16.0927,0,87.5154
16-11-07 7:00,27.3421,0,0,0,4.46422,612.472,0,27.3421,4.46422,0,22.38185,0,88.76753
16-11-07 8:00,35.37649,3.187599,0,0,4.773702,807.8445,0,38.56409,1.586102,0,33.61415,0,90.64805
16-11-07 9:00,38.23824,8.15557,0,0,4.448513,1042.906,0,46.39381,0,3.336352,41.57459,0,92.9739
16-11-07 10:00,46.45409,2.585116,0,0,2.487389,1971.514,0,49.0392,0,0.08795415,46.54204,0,95.57766
16-11-07 11:00,71.79581,3.148182,0,0,6.164268,1215.781,0,74.94399,3.016085,0,68.4446,0,99.40673
16-11-07 12:00,70.31712,2.954374,0,0,4.876118,1502.661,57.57718,73.2715,1.921744,0,10.60468,0,100
16-11-07 13:00,52.36714,5.762543,0,0,4.357023,1334.161,53.77266,58.12968,0,0,0,0,100
16-11-07 14:00,41.65694,5.572946,0,0,3.507586,1346.507,43.7223,47.22989,0,0,0,0,100
16-11-07 15:00,35.37946,14.35019,0,0,6.390381,778.1953,43.33927,49.72965,0,0,0,0,100
16-11-07 16:00,20.33946,0,0,0,3.919154,518.9758,15.98485,20.33946,3.919154,0,0,0,100
16-11-07 17:00,0,7.199439,0,0,5.743719,125.3446,1.45572,7.199439,0,0,0,0,100
16-11-07 18:00,0,1.614628,0,0,4.995928,32.31888,4.44E-16,1.614628,3.3813,0,0,3.757,99.67159
16-11-07 19:00,0,0,0,0,5.625638,0,8.88E-16,0,5.625638,0,0,6.250708,99.1252
16-11-07 20:00,0,2.257772,0,0,4.37026,51.66219,0,2.257772,2.112488,0,0,2.347209,98.92002
16-11-07 21:00,0,0.6020118,0,0,2.646168,22.75033,0,0.6020118,2.044156,0,0,2.271284,98.72148
16-11-07 22:00,0,0,0,0,24.69546,0,0,0,24.69546,0,0,27.43939,96.32293
16-11-07 23:00,0,0,0,0,15.27001,0,3.55E-15,0,15.27001,0,0,16.96667,94.83983
17-11-07 0:00,0,0,0,0,17.08741,0,0,0,17.08741,0,0,18.98601,93.18021
17-11-07 1:00,0,0,0,0,24.09152,0,3.55E-15,0,24.09152,0,0,26.76836,90.84032
17-11-07 2:00,0,0,0,0,23.70843,0,3.55E-15,0,23.70843,0,0,26.3427,88.53763
17-11-07 3:00,0,0,0,0,21.06028,0,3.55E-15,0,21.06028,0,0,23.40032,86.49215
17-11-07 4:00,0,0,0,0,21.20302,0,0,0,21.20302,0,0,23.55891,84.4328
17-11-07 5:00,0,0,0,0,7.469323,0,1.78E-15,0,7.469323,0,0,8.299248,83.70734
17-11-07 6:00,6.088148,1.242794,0,0,2.32171,315.7561,0,7.330941,1.078916,0,4.889351,0,83.98087
17-11-07 7:00,26.99917,0,0,0,4.629602,583.1854,0,26.99917,4.629602,0,21.85517,0,85.20354
17-11-07 8:00,35.40914,4.281283,0,0,4.181442,949.2043,0,39.69043,0,0.08985702,35.499,0,87.1895
17-11-07 9:00,61.81747,1.604647,0,0,5.393459,1175.908,0,63.42212,3.788812,0,57.60768,0,90.41231
17-11-07 10:00,72.2766,1.831594,0,0,4.494823,1648.746,0,74.1082,2.663228,0,69.31747,0,94.29021
17-11-07 11:00,71.3585,10.66445,0,0,4.70937,1741.697,0,82.02295,0,5.359573,76.71807,0,98.58214
17-11-07 12:00,65.36022,16.5333,0,0,6.652788,1230.965,49.8965,81.89352,0,0,25.34424,0,100
17-11-07 13:00,46.50021,16.4027,0,0,2.535869,2480.527,60.36704,62.90291,0,0,0,0,100
17-11-07 14:00,43.30078,11.77941,0,0,4.703214,1171.118,50.37698,55.0802,0,0,0,0,100
17-11-07 15:00,34.7254,1.617847,0,0,4.1198,882.1604,31.94545,36.34325,2.501954,0,0,0,100
17-11-07 16:00,16.19679,5.819313,0,0,4.854722,453.4988,17.16139,22.01611,0,0,0,0,100
17-11-07 17:00,0,10.30562,0,0,4.790583,215.1225,5.515039,10.30562,0,0,0,0,100
17-11-07 18:00,0,16.41254,0,0,6.112989,268.4863,10.29955,16.41254,0,0,0,0,100
17-11-07 19:00,0,5.865846,0,0,6.644716,88.27836,1.11E-16,5.865846,0.7788697,0,0,0.8654109,99.92435
17-11-07 20:00,0,5.436809,0,0,4.752648,114.3954,0,5.436809,0,0.6157447,0.6157447,0,99.9588
17-11-07 21:00,0,27.18266,0,0,4.802755,565.9804,21.56161,27.18266,0,0.7364597,0.7364597,0,100
17-11-07 22:00,0,15.86276,0,0,25.9282,61.17957,1.78E-15,15.86276,10.06544,0,0,11.18382,99.02239
17-11-07 23:00,0,15.00911,0,0,15.13679,99.15648,0,15.00911,0.1276818,0,0,0.1418687,99.00999
18-11-07 0:00,0,23.52288,0,0,10.93521,215.1115,0,23.52288,0,11.32891,11.32891,0,99.64378
18-11-07 1:00,0,42.50869,0,0,20.98236,202.5925,14.45134,42.50869,0,6.367486,6.367486,0,100
18-11-07 2:00,0,46.7473,0,0,17.59355,265.7071,29.15376,46.7473,0,0,0,0,100
18-11-07 3:00,0,34.7552,0,0,19.41927,178.9727,15.33593,34.7552,0,0,0,0,100
18-11-07 4:00,0,26.35944,0,0,20.25984,130.1068,6.099594,26.35944,0,0,0,0,100
18-11-07 5:00,0,30.34362,0,0,6.758746,448.9535,23.58488,30.34362,0,0,0,0,100
18-11-07 6:00,11.99136,22.82261,0,0,2.353141,1479.468,32.46083,34.81396,0,0,0,0,100
18-11-07 7:00,16.36088,7.859366,0,0,2.897404,835.929,21.32284,24.22024,0,0,0,0,100
18-11-07 8:00,10.01258,12.04814,0,0,3.963182,556.6416,18.09754,22.06072,0,0,0,0,100
18-11-07 9:00,24.03532,3.799861,0,0,5.441704,511.5158,22.21105,27.83518,1.641843,0,0,0,100
18-11-07 10:00,24.89725,14.16418,0,0,6.184142,631.6385,32.87728,39.06142,0,0,0,0,100
18-11-07 11:00,4.779766,14.58756,0,0,6.791995,285.1494,12.57534,19.36733,0,0,0,0,100
18-11-07 12:00,34.74409,21.18962,0,0,7.321347,763.9812,48.61237,55.93372,0,0,0,0,100
18-11-07 13:00,17.00729,25.52798,0,0,4.94399,860.3428,37.59127,42.53527,0,0,0,0,100
18-11-07 14:00,14.54661,26.7904,0,0,4.93872,836.9985,36.39829,41.33701,0,0,0,0,100
18-11-07 15:00,3.480506,40.22284,0,0,6.709621,651.3534,36.99372,43.70334,0,0,0,0,100
18-11-07 16:00,2.422234,22.82552,0,0,4.155123,607.6295,21.09263,25.24776,0,0,0,0,100
18-11-07 17:00,0,13.39606,0,0,5.292384,253.1196,8.103676,13.39606,0,0,0,0,100
18-11-07 18:00,0,6.783374,0,0,5.91778,114.627,0.8655942,6.783374,0,0,0,0,100
18-11-07 19:00,0,1.115576,0,0,5.70212,19.56423,0,1.115576,4.586545,0,0,5.09616,99.55453
18-11-07 20:00,0,0.6071039,0,0,4.862891,12.48442,0,0.6071039,4.255787,0,0,4.728652,99.14119
18-11-07 21:00,0,3.697161,0,0,8.222151,44.96586,0,3.697161,4.52499,0,0,5.027767,98.7017
18-11-07 22:00,0,4.77415,0,0,19.06679,25.03909,1.78E-15,4.77415,14.29264,0,0,15.88071,97.31352
18-11-07 23:00,0,2.45545,0,0,22.07586,11.12278,0,2.45545,19.62041,0,0,21.80045,95.40788
19-11-07 0:00,0,0,0,0,30.27414,0,7.11E-15,0,30.27414,0,0,33.63793,92.4675
19-11-07 1:00,0,2.206078,0,0,20.38491,10.82211,0,2.206078,18.17883,0,0,20.1987,90.70188
19-11-07 2:00,0,0.2000747,0,0,15.25065,1.311909,3.55E-15,0.2000747,15.05058,0,0,16.72286,89.24009
19-11-07 3:00,0,0,0,0,18.88174,0,0,0,18.88174,0,0,20.97971,87.4062
19-11-07 4:00,0,0.003105746,0,0,16.36676,0.01897593,3.55E-15,0.003105746,16.36366,0,0,18.18184,85.81687
19-11-07 5:00,0,0,0,0,17.27698,0,0,0,17.27698,0,0,19.19664,84.13884
19-11-07 6:00,5.551187,0.2367517,0,0,2.929195,197.5948,0,5.787939,2.692444,0,2.559583,0,84.28204
